ID	GCF_000279165.1_ASM27916v1_genomic.fna	GCF_000327065.1_ASM32706v1_genomic.fna	GCF_000219605.1_ASM21960v1_genomic.fna	GCF_000267545.1_ASM26754v1_genomic.fna	GCF_001038645.1_ASM103864v1_genomic.fna	GCF_000195105.1_ASM19510v1_genomic.fna	GCF_000013785.1_ASM1378v1_genomic.fna	GCF_000661915.1_ASM66191v1_genomic.fna	SAMD00059319_PSCT_BDJA01_FF.fna	GCF_000590475.1_ASM59047v1_genomic.fna	GCF_000016565.1_ASM1656v1_genomic.fna	GCF_001648195.1_ASM164819v1_genomic.fna	GCF_000818015.1_ASM81801v1_genomic.fna
PSCT_01618	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01619	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01620	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01621	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01622	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01623	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01624	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01625	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01626	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01627	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01628	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01629	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01630	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01631	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01632	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_01633	1	1	1	1	1	1	1	1	1	1	1	0	0
PSCT_01634	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01635	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01636	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01637	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01638	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01639	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01640	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01641	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01642	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01643	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01646	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01647	1	1	1	1	1	1	1	1	1	0	1	0	1
PSCT_01648	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_01649	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01650	0	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_01651	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_01652	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01653	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_01654	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01655	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01656	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01657	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_01658	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01659	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01660	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01661	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01662	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01663	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01664	1	1	1	0	1	1	1	1	1	1	1	0	1
PSCT_01665	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01666	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01667	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01668	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01669	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01670	0	0	0	0	0	0	0	0	1	1	0	0	0
PSCT_01671	0	0	0	0	0	0	0	0	1	1	0	0	0
PSCT_01672	0	0	0	0	0	0	0	0	1	1	0	0	0
PSCT_01673	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01674	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01675	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01676	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01677	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01678	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01679	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01680	1	1	1	0	1	0	0	0	1	0	0	0	0
PSCT_01681	1	1	1	0	1	0	0	1	1	1	0	1	1
PSCT_01682	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01683	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_01684	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01685	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01686	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01687	0	5	0	0	0	0	0	0	3	0	0	0	0
PSCT_01688	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01689	0	2	0	0	0	0	0	0	2	0	0	0	0
PSCT_01690	0	2	0	0	0	0	0	0	2	0	0	0	0
PSCT_01691	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01692	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01693	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01694	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01695	0	5	0	0	0	0	0	0	3	0	0	0	0
PSCT_01696	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01697	0	2	0	0	0	0	0	0	2	0	0	0	0
PSCT_01698	0	2	0	0	0	0	0	0	2	0	0	0	0
PSCT_01699	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01700	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01701	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01702	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01703	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_01704	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_01705	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_01706	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_01707	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_01708	0	0	1	0	1	1	0	1	1	0	0	0	0
PSCT_01709	0	1	1	0	1	1	1	1	1	0	0	0	0
PSCT_01710	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_01711	0	1	0	1	0	0	0	0	1	0	0	0	0
PSCT_01712	0	1	0	1	0	0	0	0	1	0	0	0	0
PSCT_01713	0	1	0	1	0	0	0	0	1	0	0	0	0
PSCT_01714	0	1	0	1	0	0	0	0	1	0	0	0	0
PSCT_01715	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01716	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01717	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01718	1	1	1	1	1	1	1	1	1	1	2	1	1
PSCT_01719	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01720	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01721	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01722	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_01724	1	1	1	1	1	1	1	1	1	1	0	2	1
PSCT_01725	1	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_01726	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01727	1	1	1	1	1	1	1	0	1	0	0	0	0
PSCT_01728	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01729	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01730	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01731	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01732	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01733	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_01734	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_01735	0	1	0	1	0	0	0	1	1	0	1	0	0
PSCT_01736	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01737	0	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_01738	0	1	0	1	1	1	1	1	1	0	0	0	1
PSCT_01739	0	1	0	1	1	1	1	1	1	0	0	0	1
PSCT_01740	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_01741	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01744	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01745	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01746	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01747	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01748	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_01749	0	2	1	2	1	1	1	0	2	0	1	3	1
PSCT_01750	0	1	1	1	1	0	1	0	1	0	0	0	0
PSCT_01751	0	1	0	1	0	0	0	0	1	0	0	0	0
PSCT_01752	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_01753	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01754	1	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_01755	0	1	0	1	0	0	1	1	1	0	0	0	0
PSCT_01756	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01757	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01758	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01759	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01760	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01761	3	2	2	2	2	2	2	3	2	1	1	2	2
PSCT_01762	1	1	0	1	1	1	1	1	1	0	0	1	1
PSCT_01763	1	1	0	1	1	1	1	1	1	0	0	1	1
PSCT_01764	1	1	0	1	1	1	1	1	1	0	0	1	1
PSCT_01765	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_01766	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_01767	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01768	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01769	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01770	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01771	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01772	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01773	0	1	0	1	0	0	0	0	1	0	0	0	0
PSCT_01774	1	1	1	1	1	0	0	0	1	0	0	1	1
PSCT_01775	1	1	1	1	1	0	0	0	1	0	0	1	1
PSCT_01776	0	1	0	1	1	0	0	0	1	0	0	0	1
PSCT_01777	0	1	0	1	1	0	0	0	1	0	0	0	1
PSCT_01778	0	1	0	1	1	0	0	0	1	0	0	0	0
PSCT_01779	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01780	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01781	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01785	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01786	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01787	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01788	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01789	0	1	1	1	1	1	1	1	1	0	1	0	0
PSCT_01790	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01791	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01792	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01793	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01794	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01795	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01796	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01797	0	1	1	1	1	1	1	1	1	0	1	0	0
PSCT_01798	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01799	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01800	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01801	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01802	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01803	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01804	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01805	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01806	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01807	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01808	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01809	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01810	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01811	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01812	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01813	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01814	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01815	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01816	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01817	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01818	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01819	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01820	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_01821	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01822	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01823	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01824	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01825	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01826	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01827	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01828	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01829	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01830	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01831	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01832	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01833	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01834	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_01835	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01836	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01837	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01838	0	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_01839	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01840	0	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_01841	0	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_01842	0	1	1	1	1	1	0	1	1	0	1	1	1
PSCT_01843	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01844	0	1	1	0	1	1	1	1	1	1	0	1	1
PSCT_01845	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01846	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01847	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_01848	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01849	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01850	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01851	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01852	0	1	0	1	0	0	0	1	1	0	0	1	0
PSCT_01853	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01854	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01855	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01856	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01857	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01858	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01859	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01860	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01861	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01862	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01863	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01864	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01865	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01866	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01867	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01868	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01869	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01870	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01871	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01872	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01873	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01874	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01875	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01876	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01877	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01878	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01879	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01880	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01881	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01882	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01883	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01884	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01885	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01886	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01887	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01888	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01889	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01890	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01891	0	0	0	0	0	0	0	0	2	0	0	0	0
PSCT_01892	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01893	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01894	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01895	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01896	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01897	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01898	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01899	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01900	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01901	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01902	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01903	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01904	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01905	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01906	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01907	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01908	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01909	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01910	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_01912	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01913	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01914	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_01915	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01916	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01917	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01918	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01919	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01920	1	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_01921	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01922	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_01923	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01924	0	1	1	1	1	1	0	1	1	0	0	0	0
PSCT_01925	0	1	1	1	0	0	0	1	1	0	0	0	0
PSCT_01926	1	2	2	2	2	2	2	2	2	1	2	2	2
PSCT_01927	1	2	2	2	2	2	2	2	2	1	1	2	2
PSCT_01928	0	1	1	1	0	0	0	1	1	0	0	0	0
PSCT_01929	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01930	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01931	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01932	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01933	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01934	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01935	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01936	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01937	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01938	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01939	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01940	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01941	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01942	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01943	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01944	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01945	1	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_01946	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01947	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01948	1	1	1	1	1	1	1	0	1	1	0	1	1
PSCT_01949	0	1	1	1	1	1	1	0	1	0	0	0	0
PSCT_01950	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01951	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01952	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01953	0	1	1	1	1	1	1	0	1	0	0	0	0
PSCT_01954	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01955	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01956	0	1	1	1	0	1	1	1	1	0	0	0	1
PSCT_01957	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_01958	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01959	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01960	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01961	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01962	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01963	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_01964	0	1	1	1	1	1	1	1	1	0	1	0	0
PSCT_01965	0	1	1	1	1	1	1	1	1	0	1	0	0
PSCT_01966	0	1	1	1	1	1	1	0	1	0	0	1	0
PSCT_01967	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01968	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01969	0	1	0	0	1	1	1	1	1	0	0	0	0
PSCT_01970	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01971	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01972	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01973	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01974	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01975	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01976	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_01977	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01978	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_01979	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01980	0	1	0	1	1	1	1	1	1	1	0	1	1
PSCT_01981	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01982	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01983	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01984	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01985	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_01986	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01987	0	1	0	0	0	0	1	1	1	0	0	0	0
PSCT_01988	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_01989	0	1	0	1	0	0	0	0	1	0	0	0	0
PSCT_01990	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_01991	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_01992	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01993	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_01994	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01995	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_01996	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01997	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01998	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_01999	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02000	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02001	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02002	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02003	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02004	1	1	1	1	1	1	1	1	1	1	1	0	1
PSCT_02005	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02006	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02007	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02008	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02009	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02010	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02011	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02012	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02013	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02014	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02015	0	1	1	0	1	1	1	1	1	0	0	0	0
PSCT_02016	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02017	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02018	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02019	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02020	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02021	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02022	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02023	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02024	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02025	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02026	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02027	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02028	1	1	1	1	1	1	1	1	1	1	1	1	1
