ID	NC_017532.1.fna	NZ_CP007510.1.fna	NZ_CP007441.1.fna	NZ_CP007511.1.fna	NZ_CP011854.1.fna	NZ_CP015641.1.fna	NC_018028.1.fna	NC_019937.1.fna	NC_009434.1.fna	SAMD00059319_PSCT_BDJA01_FF.fna	NC_015740.1.fna	NC_019938.1.fna	NC_019936.1.fna	NC_019939.1.fna	NC_018177.1.fna	NZ_CP007509.1.fna	NC_009439.1.fna
PSCT_00324	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00325	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00326	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00327	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00328	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00329	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00330	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00331	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00332	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00333	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00334	1	0	0	0	1	1	0	0	2	1	0	0	1	0	1	2	1
PSCT_00335	1	0	0	1	1	1	0	0	2	1	0	0	1	0	1	2	1
PSCT_00336	1	0	0	1	1	1	0	0	2	1	0	0	1	0	1	2	1
PSCT_00337	1	0	0	1	1	1	0	0	2	1	0	0	1	0	1	2	1
PSCT_00338	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00339	1	0	1	0	1	0	1	0	1	1	1	0	1	0	0	1	1
PSCT_00340	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00341	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00342	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00343	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00344	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00345	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00346	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00347	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00348	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00349	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00350	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00351	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00352	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00353	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00354	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00355	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00356	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00357	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00358	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_00359	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00360	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00361	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00362	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00363	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00364	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00365	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00366	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0
PSCT_00367	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00368	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00369	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00370	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00371	1	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00372	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00373	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00374	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00375	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00376	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00377	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00378	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00379	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00380	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00381	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00382	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_00383	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00384	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00385	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00386	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_00387	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00388	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00389	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00390	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00391	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00392	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00393	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00394	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00395	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00396	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00397	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00398	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00399	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00400	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00401	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00402	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00403	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00404	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00405	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00406	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_00407	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00408	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00409	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00410	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00411	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00412	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00413	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00414	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00415	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0
PSCT_00416	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0
PSCT_00417	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0
PSCT_00418	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00419	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00420	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00421	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00422	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00423	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1
PSCT_00424	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_00425	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1
PSCT_00426	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1
PSCT_00427	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1
PSCT_00428	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0
PSCT_00429	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1
PSCT_00430	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_00431	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_00432	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0
PSCT_00433	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0
PSCT_00434	1	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	1
PSCT_00435	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0
PSCT_00436	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1
PSCT_00437	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	1
PSCT_00438	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	1
PSCT_00439	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0
PSCT_00440	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	1
PSCT_00441	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0
PSCT_00442	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00443	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00444	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_00445	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_00446	1	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0
PSCT_00447	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
PSCT_00448	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0
PSCT_00449	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00450	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00451	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00452	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00453	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00454	1	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00455	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00456	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00457	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00458	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00459	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00460	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00461	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00462	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00463	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00464	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00465	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00466	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00467	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00468	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00469	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00470	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00471	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00472	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00473	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00474	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00475	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00476	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00477	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00478	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00479	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00480	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00481	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00482	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00483	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00484	1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0
PSCT_00485	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00486	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00487	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	1	0
PSCT_00488	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00489	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00490	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00491	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00492	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00493	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00494	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00495	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0
PSCT_00496	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0
PSCT_00497	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0
PSCT_00498	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00499	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
PSCT_00500	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
PSCT_00501	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
PSCT_00502	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
PSCT_00503	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
PSCT_00504	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
PSCT_00505	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00506	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1
PSCT_00507	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_00508	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00509	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00510	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00511	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00512	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1
PSCT_00513	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00514	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00515	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00516	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00517	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00518	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00519	1	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00520	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00521	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00522	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00523	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00524	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00525	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00526	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00527	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00528	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00529	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00530	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00531	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00532	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00533	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00534	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00535	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00536	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00537	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_00538	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00539	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00540	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00541	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00542	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00543	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00544	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00545	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00546	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00547	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00548	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00549	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00550	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00551	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00552	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00553	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00554	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00555	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00556	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00557	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00558	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00559	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00560	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00561	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00562	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00563	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00564	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00565	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00566	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00567	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00568	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00569	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00570	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00571	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00572	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0
PSCT_00573	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00574	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00575	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00576	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00577	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00578	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0
PSCT_00579	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0
PSCT_00580	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00581	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0	1	0
PSCT_00582	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00583	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00584	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PSCT_00585	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00586	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00587	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00588	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00589	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00590	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0
PSCT_00591	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00592	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00593	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1
PSCT_00594	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
PSCT_00595	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00596	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00597	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00598	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00599	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
PSCT_00600	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00601	1	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0
PSCT_00602	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00603	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00604	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00605	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00606	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00607	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00608	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00609	1	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00610	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00611	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00612	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00613	1	0	1	1	1	1	1	0	1	1	1	0	2	0	1	1	0
PSCT_00614	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00615	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00616	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00617	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00618	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00619	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00620	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00621	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00622	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00623	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00624	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00625	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00626	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_00627	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00628	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00629	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0
PSCT_00630	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0
PSCT_00631	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1
PSCT_00632	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00633	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1
PSCT_00634	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00635	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1
PSCT_00636	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00637	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1
PSCT_00638	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00639	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00640	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0
PSCT_00641	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
PSCT_00642	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0
PSCT_00643	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00644	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
PSCT_00645	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0
PSCT_00646	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0
PSCT_00647	1	0	1	1	1	1	1	0	1	1	1	0	1	0	2	2	0
PSCT_00648	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0
PSCT_00649	2	0	1	2	2	2	2	0	2	2	2	0	2	0	3	3	1
PSCT_00650	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
PSCT_00651	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1
